category	part_name
273	part_barrel_01_axc
273	part_barrel_01_axd
273	part_barrel_01_b
273	part_barrel_01_bxa
273	part_barrel_01_bxc
273	part_barrel_01_bxd
273	part_barrel_01_c
273	part_barrel_01_cxa
273	part_barrel_01_cxb
273	part_barrel_01_cxd
273	part_barrel_01_d
273	part_barrel_01_dxa
273	part_barrel_01_dxb
273	part_barrel_01_dxc
273	part_barrel_02
273	part_barrel_02_a
273	part_barrel_02_b
273	part_barrel_02_c
273	part_barrel_02_d
273	part_body
273	part_body_a
273	part_body_b
273	part_body_c
273	part_body_d
273	part_normal
273	part_unique_barrel_01_sidewinder
273	part_unique_barrel_02_ravenfire
274	comp_01_common
274	comp_02_uncommon
274	comp_03_rare
274	comp_04_epic
274	comp_05_legendary_augmenter
274	part_augment_unique_augmenter
274	part_borg
275	comp_01_common
275	comp_02_uncommon
275	comp_03_rare
275	comp_04_epic
275	comp_05_legendary
275	part_barrel_01
275	part_barrel_01_a
275	part_barrel_01_axd
275	part_barrel_01_b
275	part_barrel_01_c
275	part_barrel_01_d
275	part_barrel_01_dxa
275	part_barrel_02
275	part_barrel_02_a
275	part_barrel_02_axc
275	part_barrel_02_axd
275	part_barrel_02_b
275	part_barrel_02_c
275	part_barrel_02_cxa
275	part_barrel_02_cxd
275	part_barrel_02_d
275	part_barrel_02_dxa
275	part_barrel_02_dxc
275	part_body
275	part_body_a
275	part_body_b
275	part_body_c
275	part_body_d
276	comp_01_common
276	comp_02_uncommon
276	comp_03_rare
276	comp_04_epic
276	comp_05_legendary
277	comp_01_common
277	comp_02_uncommon
277	comp_03_rare
277	comp_04_epic
277	comp_05_legendary_pacemaker
277	part_augment_unique_pacemaker
277	part_dad
278	comp_01_common
278	comp_02_uncommon
278	comp_03_rare
278	comp_04_epic
278	comp_05_legendary
278	comp_05_legendary_buoy
278	part_02_divider_02_seeker_borg
278	part_02_divider_04_repeater_borg
278	part_02_divider_borg
278	part_borg
278	part_payload_unique_buoy
279	energy_shield.part_eng_amp_primaryL
279	energy_shield.part_eng_amp_secondary
279	energy_shield.part_eng_berserker_primary
279	energy_shield.part_eng_berserker_secondary
279	energy_shield.part_eng_brimming_primary
279	energy_shield.part_eng_brimming_secondary
279	energy_shield.part_eng_fleeting_primary
279	energy_shield.part_eng_fleeting_secondary
279	energy_shield.part_eng_nova_primary
279	energy_shield.part_eng_nova_secondary
279	energy_shield.part_eng_recharge_delay_primary
279	energy_shield.part_eng_recharge_delay_secondary
279	energy_shield.part_eng_recharge_rate_primary
279	energy_shield.part_eng_recharge_rate_secondary
279	energy_shield.part_eng_shield_booster_primary
279	energy_shield.part_eng_shield_booster_secondary
279	energy_shield.part_eng_siphon_primary
279	energy_shield.part_eng_siphon_secondary
279	energy_shield.part_eng_trigger_happy_primary
279	energy_shield.part_eng_trigger_happy_secondaryv
279	energy_shield.part_eng_vagabond_primary
279	energy_shield.part_eng_vagabond_secondary
279	vla_shield.part_body_armor_HeavyWeight
279	vla_shield.part_body_armor_Hoarder
279	vla_shield.part_body_armor_undershield
279	vla_shield.part_body_armorf
280	bor_shield.part_body_energy
280	bor_shield.part_body_energy_Watts4Dinner
280	bor_shield.part_body_energy_firewall
280	bor_shield.part_body_energy_lightning
281	comp_01_common
281	comp_02_uncommon
281	comp_03_rare
281	comp_04_epic
281	comp_05_legendary
281	part_core_ord_ammogenerator
281	part_core_ord_freecharger
281	part_core_ord_muzzlebrake
281	part_core_ord_powershot
282	jak_shield.part_body_armor
282	jak_shield.part_body_armor_OnionLayeredGuard
282	jak_shield.part_body_barrelAged
283	Armor_Shield.part_ra_armor_segment_primary0
283	Armor_Shield.part_ra_armor_segment_secondary
283	Armor_Shield.part_ra_armor_strength_primary
283	Armor_Shield.part_ra_armor_strength_secondary
283	Armor_Shield.part_ra_bladed_primary
283	Armor_Shield.part_ra_bladed_secondary
283	Armor_Shield.part_ra_boxer_primary
283	Armor_Shield.part_ra_boxer_secondary
283	Armor_Shield.part_ra_flanking_primary
283	Armor_Shield.part_ra_flanking_secondary
283	Armor_Shield.part_ra_heavy_plating_primary
283	Armor_Shield.part_ra_heavy_plating_secondary
283	Armor_Shield.part_ra_knockback_primary
283	Armor_Shield.part_ra_knockback_secondary
283	Armor_Shield.part_ra_missile_swarm_primary
283	Armor_Shield.part_ra_missile_swarm_secondary
283	Armor_Shield.part_ra_nova_segment_primary
283	Armor_Shield.part_ra_nova_segment_secondary
283	Armor_Shield.part_ra_positive_reinforcement_primary
283	Armor_Shield.part_ra_positive_reinforcement_secondary
283	Armor_Shield.part_ra_reinforced_primary
283	Armor_Shield.part_ra_reinforced_secondary
283	Armor_Shield.part_ra_scavenger_primary
283	Armor_Shield.part_ra_scavenger_secondary
283	Armor_Shield.part_ra_spunky_primary
283	Armor_Shield.part_ra_spunky_secondary
284	mal_shield.part_body_energy
284	mal_shield.part_corrosive
284	mal_shield.part_cryo
284	mal_shield.part_fire
284	mal_shield.part_radiation
284	mal_shield.part_shock
284	mal_shield.part_sonic
284	mal_shield.part_unique_momento
284	mal_shield.part_unique_supernova
285	ord_shield.part_body_energy
285	ord_shield.part_body_energy_ProteanCell
285	ord_shield.part_unique_cindershelly
286	ted_shield.part_body_ShieldBoiJ
286	ted_shield.part_body_armor
286	ted_shield.part_body_timekeeper
287	tor_shield.part_body_armor
287	tor_shield.part_body_armor_compleat
287	tor_shield.part_unique_firewerks
288	comp_01_common
288	comp_02_uncommon
288	comp_03_rare
288	comp_04_epic
288	comp_05_legendary
288	part_01_basic_gun
288	part_02_chaingun
288	part_03_longrifle
288	part_04_shotgun
288	part_05_rocketlauncher
288	part_06_beam
288	part_anointed_movement_speed
288	part_body_01_ground
288	part_body_02_floating
288	part_body_03_maglock
288	part_corrosive
288	part_cryo
288	part_endgame_gadgetused_damage_turret
288	part_endgame_none
288	part_fire
288	part_normal
288	part_primary_01_cooldown
288	part_primary_02_damage
288	part_primary_03_fire_rate
288	part_primary_04_targeting
288	part_primary_05_elemental_power
288	part_primary_06_duration
288	part_primary_07_accuracy
288	part_primary_08_armor
288	part_primary_09_deployed_detonation
288	part_primary_10_welterweight
288	part_radiation
288	part_secondary_01_double_turret
288	part_secondary_02_second_weapon_01_basic_gun
288	part_secondary_02_second_weapon_02_chaingun
288	part_secondary_02_second_weapon_03_longbarrel
288	part_secondary_02_second_weapon_04_shotgun
288	part_secondary_02_second_weapon_05_rocket
288	part_secondary_02_second_weapon_06_beam
288	part_secondary_03_mortar
288	part_secondary_04_railgun
288	part_secondary_05_pierce
288	part_secondary_06_critical_chance
288	part_secondary_07_thorns
288	part_secondary_08_two_shot
288	part_secondary_09_kill_streak
288	part_secondary_10_bouncing_grenades
288	part_secondary_11_cooldown
288	part_secondary_12_damage
288	part_secondary_13_fire_rate
288	part_secondary_14_targeting
288	part_secondary_15_elemental_power
288	part_secondary_16_duration
288	part_secondary_17_accuracy
288	part_secondary_19_deployed_detonation
288	part_shock
288	part_sonic
289	comp_01_common
289	comp_02_uncommon
289	comp_03_rare
289	comp_04_epic
289	comp_05_legendary
289	part_barrel_01
289	part_barrel_01_a
289	part_barrel_01_b
289	part_barrel_01_c
289	part_barrel_01_d
289	part_barrel_02
289	part_barrel_02_a
289	part_barrel_02_axd
289	part_barrel_02_b
289	part_barrel_02_c
289	part_barrel_02_d
289	part_barrel_02_dxa
289	part_body
289	part_body_a
289	part_body_b
289	part_body_c
289	part_body_d
290	comp_01_common
290	comp_02_uncommon
290	comp_03_rare
290	comp_04_epic
290	comp_05_legendary_killspring
290	part_augment_unique_killspring
290	part_ted
291	comp_01_common
291	comp_02_uncommon
291	comp_03_rare
291	comp_04_epic
291	comp_05_legendary
291	part_vla
292	comp_01_common
292	comp_02_uncommon
292	comp_03_rare
292	comp_04_epic
292	comp_05_legendary
292	part_core_ted_banger
292	part_core_ted_digidivider
292	part_core_ted_extendafriend
292	part_core_ted_recycler
293	comp_01_common
293	comp_02_uncommon
293	comp_03_rare
293	comp_04_epic
293	comp_05_legendary
293	comp_05_legendary_cindershelly
293	part_body_energy
293	part_unique_cindershelly
294	comp_01_common
294	comp_02_uncommon
294	comp_03_rare
294	comp_04_epic
294	comp_05_legendary
294	part_endgame_gadget_used_damage
294	part_enemy_corrosive
294	part_enemy_cryo
294	part_primary_barrier_barred_aggression
294	part_primary_barrier_bullet_amp_gate
294	part_primary_barrier_dome
294	part_primary_barrier_elemental_field_corrosive
294	part_primary_barrier_elemental_field_cryo
294	part_primary_barrier_elemental_field_fire
294	part_primary_barrier_elemental_field_radiation
294	part_primary_barrier_elemental_field_shock
294	part_primary_barrier_elemental_field_sonic
294	part_primary_barrier_health
294	part_primary_barrier_reflection
294	part_primary_barrier_scopes_up
294	part_primary_barrier_speed_gate
294	part_primary_combat_cold_shoulder
294	part_primary_combat_contamination
294	part_primary_combat_kill_clip
294	part_primary_combat_orbiting
294	part_primary_combat_potency
294	part_primary_combat_radius
294	part_primary_combat_reverb
294	part_primary_combat_to_the_nth
294	part_primary_healing_iron_skin
294	part_primary_healing_leech_seed
294	part_primary_healing_life_steal
294	part_primary_healing_overshield
294	part_primary_healing_potency
294	part_primary_healing_radius
294	part_primary_healing_shield_recharger
294	part_primary_healing_thorns
294	part_secondary_barrier_barred_aggression
294	part_secondary_barrier_bullet_amp_gate
294	part_secondary_barrier_dome
294	part_secondary_barrier_elemental_field_corrosive
294	part_secondary_barrier_elemental_field_cryo
294	part_secondary_barrier_elemental_field_fire
294	part_secondary_barrier_elemental_field_radiation
294	part_secondary_barrier_elemental_field_shock
294	part_secondary_barrier_elemental_field_sonic
294	part_secondary_barrier_health
294	part_secondary_barrier_reflection
294	part_secondary_barrier_scopes_up
294	part_secondary_barrier_speed_gate
294	part_secondary_combat_cold_shoulder
294	part_secondary_combat_contamination
294	part_secondary_combat_kill_clip
294	part_secondary_combat_orbiting
294	part_secondary_combat_potency
294	part_secondary_combat_radius
294	part_secondary_combat_reverb
294	part_secondary_combat_to_the_nth
294	part_secondary_healing_iron_skin
294	part_secondary_healing_leech_seed
294	part_secondary_healing_life_steal
294	part_secondary_healing_overshield
294	part_secondary_healing_potency
294	part_secondary_healing_radius
294	part_secondary_healing_shield_recharge
294	part_secondary_healing_thorns
295	part_hot_off_the_press
295	part_me_layhem
295	part_nova_bomb_active
296	comp_01_common
296	comp_02_uncommon
296	comp_03_rare
296	comp_04_epic
296	comp_05_legendary
296	part_core_bor_freeloader
296	part_core_bor_hardcharger
296	part_core_bor_highroller
296	part_core_bor_shortcircuit
297	part_active_bogo
297	part_active_healer_on_the_go
297	part_active_shield_stabilizer
298	comp_01_common
298	comp_02_uncommon
298	comp_03_rare
298	comp_04_epic
298	comp_05_legendary
298	part_tor
299	comp_01_common
299	comp_02_uncommon
299	comp_03_rare
299	comp_04_epic
299	comp_05_legendary
299	part_core_dad_accelerator
299	part_core_dad_backupplan
299	part_core_dad_bulletfabricator
299	part_core_dad_stockpiler
300	bor_turret_gadget.part_ele_control
300	borg_grenade_gadget.part_02_divider_02_seeker_borg
300	borg_grenade_gadget.part_02_divider_04_repeater_borg
300	borg_grenade_gadget.part_02_divider_borg
300	borg_grenade_gadget.part_borg
300	borg_grenade_gadget.part_payload_unique_buoy
300	borg_grenade_gadget.part_payload_unique_rubber
300	borg_grenade_gadget.part_payload_unique_transmission
300	dad_grenade_gadget.part_dad
300	dad_grenade_gadget.part_payload_Axe
300	dad_grenade_gadget.part_payload_fuse
300	grenade_gadget.part_01_mirv
300	grenade_gadget.part_01_mirv_01_children
300	grenade_gadget.part_01_mirv_02_bouncerB
300	grenade_gadget.part_01_mirv_03_micro_mirv
300	grenade_gadget.part_01_mirv_04_spring
300	grenade_gadget.part_02_divider
300	grenade_gadget.part_02_divider_01_children
300	grenade_gadget.part_02_divider_02_seekerr
300	grenade_gadget.part_02_divider_03_singularity
300	grenade_gadget.part_02_divider_04_repeater8
300	grenade_gadget.part_02_divider_05_spring
300	grenade_gadget.part_03_spring
300	grenade_gadget.part_03_spring_01_additional_bounceH
300	grenade_gadget.part_03_spring_02_apex
300	grenade_gadget.part_03_spring_03_compound
300	grenade_gadget.part_03_spring_04_bouncer
300	grenade_gadget.part_03_spring_05_spawning
300	grenade_gadget.part_04_artillery
300	grenade_gadget.part_04_artillery_01_duration
300	grenade_gadget.part_04_artillery_02_ricochet
300	grenade_gadget.part_04_artillery_03_micro_missilesz
300	grenade_gadget.part_04_artillery_04_maglock
300	grenade_gadget.part_04_artillery_05_mortar_strike
300	grenade_gadget.part_05_singularityH
300	grenade_gadget.part_05_singularity_01_duration
300	grenade_gadget.part_05_singularity_02_lingering
300	grenade_gadget.part_05_singularity_03_collapsing
300	grenade_gadget.part_05_singularity_04_repulsorR
300	grenade_gadget.part_06_lingering_01_duration_bursts
300	grenade_gadget.part_06_lingering_01_duration_bursts_cryo
300	grenade_gadget.part_06_lingering_02_pulse
300	grenade_gadget.part_06_lingering_03_splat_pack4
300	grenade_gadget.part_06_lingering_04_fracture
300	grenade_gadget.part_06_lingering_05_alchemic
300	grenade_gadget.part_06_lingering_corrosive
300	grenade_gadget.part_06_lingering_cryo
300	grenade_gadget.part_06_lingering_fire
300	grenade_gadget.part_06_lingering_radiation2
300	grenade_gadget.part_06_lingering_shock
300	grenade_gadget.part_07_damage_amp
300	grenade_gadget.part_07_damage_amp_01_bouncing
300	grenade_gadget.part_07_damage_amp_02_suppressor
300	grenade_gadget.part_07_damage_amp_03_penetrator
300	grenade_gadget.part_corrosive
300	grenade_gadget.part_cryoZ
300	grenade_gadget.part_fireZ
300	grenade_gadget.part_firmware_action_fist
300	grenade_gadget.part_firmware_airstrikeD
300	grenade_gadget.part_firmware_atlas_ex
300	grenade_gadget.part_firmware_atlas_infinum
300	grenade_gadget.part_firmware_baker
300	grenade_gadget.part_firmware_bullets_to_spare
300	grenade_gadget.part_firmware_daeddy_o
300	grenade_gadget.part_firmware_deadeye
300	grenade_gadget.part_firmware_gadget_ahoyv
300	grenade_gadget.part_firmware_get_throwinX
300	grenade_gadget.part_firmware_god_killer
300	grenade_gadget.part_firmware_goojfc
300	grenade_gadget.part_firmware_heating_up
300	grenade_gadget.part_firmware_high_caliber
300	grenade_gadget.part_firmware_jacked
300	grenade_gadget.part_firmware_lifeblood2
300	grenade_gadget.part_firmware_oscar_mike
300	grenade_gadget.part_firmware_reel_big_fist
300	grenade_gadget.part_firmware_risky_boots
300	grenade_gadget.part_firmware_rubberband_man
300	grenade_gadget.part_firmware_skillcraft
300	grenade_gadget.part_firmware_trickshot
300	grenade_gadget.part_normal
300	grenade_gadget.part_radiation
300	grenade_gadget.part_shock
300	grenade_gadget.part_stat_01_extra_charge
300	grenade_gadget.part_stat_02_cooldown_reduction
300	grenade_gadget.part_stat_03_damage
300	grenade_gadget.part_stat_04_jak_crit_damage
300	grenade_gadget.part_stat_04_radius
300	grenade_gadget.part_stat_05_elemental_power
300	grenade_gadget.part_stat_05_jak_oversized
300	grenade_gadget.part_stat_05_ord_wideload
300	grenade_gadget.part_stat_06_crit_chance
300	grenade_gadget.part_stat_07_nuke
300	grenade_gadget.part_stat_08_force
300	grenade_gadget.part_stat_09_transfusion
300	heavy_weapon_gadget.part_firmware_action_fist
300	heavy_weapon_gadget.part_firmware_airstrike
300	heavy_weapon_gadget.part_firmware_atlas_exD
300	heavy_weapon_gadget.part_firmware_atlas_infinum
300	heavy_weapon_gadget.part_firmware_baker
300	heavy_weapon_gadget.part_firmware_bullets_to_spare
300	heavy_weapon_gadget.part_firmware_daeddy_o
300	heavy_weapon_gadget.part_firmware_deadeye
300	heavy_weapon_gadget.part_firmware_gadget_ahoy
300	heavy_weapon_gadget.part_firmware_get_throwin
300	heavy_weapon_gadget.part_firmware_god_killer6
300	heavy_weapon_gadget.part_firmware_goojfc
300	heavy_weapon_gadget.part_firmware_heating_up
300	heavy_weapon_gadget.part_firmware_high_caliber
300	heavy_weapon_gadget.part_firmware_jacked
300	heavy_weapon_gadget.part_firmware_lifeblood
300	heavy_weapon_gadget.part_firmware_oscar_mike
300	heavy_weapon_gadget.part_firmware_reel_big_fist
300	heavy_weapon_gadget.part_firmware_risky_boots
300	heavy_weapon_gadget.part_firmware_rubberband_manV
300	heavy_weapon_gadget.part_firmware_skillcraft
300	heavy_weapon_gadget.part_firmware_trickshot
300	mal_grenade_gadget.part_02_divider_02_seeker_mal
300	mal_grenade_gadget.part_02_divider_04_repeater_mal
300	mal_grenade_gadget.part_02_divider_maliwanJ
300	mal_grenade_gadget.part_disco_disc
300	mal_grenade_gadget.part_mal
300	mal_grenade_gadget.part_recursive
300	ord_grenade_gadget.part_01_mirv_05_swarm
300	ord_grenade_gadget.part_aggrovatorn
300	ord_grenade_gadget.part_ord
300	ord_grenade_gadget.part_skullyt
300	ted_grenade_gadget.part_FaultyDetonator
300	ted_grenade_gadget.part_PredatorDrone
300	ted_grenade_gadget.part_ted
300	ted_grenade_gadget.part_urchin4
300	ted_turret_gadget.part_ele_controlr
300	terminal_gadget_barrier.part_active_sit_rep
300	terminal_gadget_healing.part_active_bogo
300	terminal_gadget_healing.part_active_healer_on_the_gop
300	terminal_gadget_healing.part_active_shield_stabilizer
300	tor_grenade_gadget.part_tor
300	tor_grenade_gadget.part_tor_slippy
300	tor_turret_gadget.part_ele_controlp
300	vla_grenade_gadget.part_Blockbuster
300	vla_grenade_gadget.part_vla
300	vla_grenade_gadget.part_vla_Waterfall
300	vla_turret_gadget.part_ele_control
303	comp_01_common
303	comp_02_uncommon
303	comp_03_rare
303	comp_04_epic
303	comp_05_legendary
303	part_core_tor_airburst
303	part_core_tor_boompuppy
303	part_core_tor_explosiception
303	part_core_tor_headringer
304	comp_turret_weapon
304	exosoldier_turret_base
304	part_body
304	part_normal
304	part_turretweapon_chaingun_pierce
304	part_turretweapon_chaingun_underbarrel
305	comp_01_common
305	comp_02_uncommon
305	comp_03_rare
305	comp_04_epic
305	comp_05_legendary
305	part_body
306	comp_01_common
306	comp_02_uncommon
306	comp_03_rare
306	comp_04_epic
306	comp_05_legendary
306	part_body_armor
307	comp_01_common
307	comp_02_uncommon
307	comp_03_rare
307	comp_04_epic
307	comp_05_hotoffthepress
307	comp_05_legendary
307	part_body
308	comp_turret_weapon
308	part_body
308	part_normal
308	part_turretweapon_longrifle_pierce
308	part_turretweapon_longrifle_underbarrel
309	comp_01_common
309	comp_02_uncommon
309	comp_03_rare
309	comp_04_epic
309	comp_05_legendary
309	comp_05_melaymen
309	part_body
310	Weapon_Ripperturret_Rocket.part_body
310	Weapon_Turret_Chaingun.part_body
310	turret_gadget.part_01_basic_gun
310	turret_gadget.part_02_chaingunV
310	turret_gadget.part_03_longrifle
310	turret_gadget.part_04_shotgun
310	turret_gadget.part_05_rocketlauncher
310	turret_gadget.part_06_beam
310	turret_gadget.part_anointed_movement_speed
310	turret_gadget.part_body_01_ground
310	turret_gadget.part_body_02_floating
310	turret_gadget.part_body_03_maglock
310	turret_gadget.part_corrosive
310	turret_gadget.part_cryo
310	turret_gadget.part_endgame_gadgetused_damage_turret
310	turret_gadget.part_endgame_none
310	turret_gadget.part_fire
310	turret_gadget.part_normal
310	turret_gadget.part_primary_01_cooldownp
310	turret_gadget.part_primary_02_damage
310	turret_gadget.part_primary_03_fire_rate
310	turret_gadget.part_primary_04_targeting
310	turret_gadget.part_primary_05_elemental_power
310	turret_gadget.part_primary_06_duration
310	turret_gadget.part_primary_07_accuracy
310	turret_gadget.part_primary_08_armor
310	turret_gadget.part_primary_09_deployed_detonation
310	turret_gadget.part_primary_10_welterweight
310	turret_gadget.part_radiation
310	turret_gadget.part_secondary_01_double_turret
310	turret_gadget.part_secondary_02_second_weapon_01_basic_gun
310	turret_gadget.part_secondary_02_second_weapon_02_chaingun
310	turret_gadget.part_secondary_02_second_weapon_03_longbarrel
310	turret_gadget.part_secondary_02_second_weapon_04_shotgunp
310	turret_gadget.part_secondary_02_second_weapon_05_rocket
310	turret_gadget.part_secondary_02_second_weapon_06_beam
310	turret_gadget.part_secondary_03_mortarb
310	turret_gadget.part_secondary_04_railgun
310	turret_gadget.part_secondary_05_pierceh
310	turret_gadget.part_secondary_06_critical_chance
310	turret_gadget.part_secondary_07_thorns
310	turret_gadget.part_secondary_08_two_shot
310	turret_gadget.part_secondary_09_kill_Streak
310	turret_gadget.part_secondary_10_bouncing_grenades
310	turret_gadget.part_secondary_11_cooldownB
310	turret_gadget.part_secondary_12_damage
310	turret_gadget.part_secondary_13_fire_rate
310	turret_gadget.part_secondary_14_targeting
310	turret_gadget.part_secondary_15_elemental_power
310	turret_gadget.part_secondary_16_duration
310	turret_gadget.part_secondary_17_accuracy
310	turret_gadget.part_secondary_19_deployed_detonation
310	turret_gadget.part_shock
310	turret_gadget.part_sonicV
310	turret_weapon_chaingun.part_body
310	turret_weapon_chaingun.part_normal
310	turret_weapon_rocketlauncher.part_body
310	turret_weapon_rocketlauncher.part_normalt
310	turret_weapon_shotgun.part_body
310	turret_weapon_shotgun.part_normal
311	comp_01_common
311	comp_02_uncommon
311	comp_03_rare
311	comp_04_epic
311	comp_05_legendary
311	part_ted
312	comp_01_common
312	comp_02_uncommon
312	comp_03_rare
312	comp_04_epic
312	comp_05_legendary
312	part_body_energy
319	comp_01_common
319	comp_02_uncommon
319	comp_03_rare
319	comp_04_epic
319	comp_05_legendary
319	comp_05_stabilizer
319	part_body
320	dad_repair_kit.part_augment_unique_healthraiser
320	dad_repair_kit.part_augment_unique_pacemaker
320	dad_repair_kit.part_dad
320	jak_repair_kit.part_augment_unique_Defibrillator8
320	jak_repair_kit.part_jak
320	repair_kit.part_aug_D_Dmg_Reduction_On_Use
320	repair_kit.part_aug_D_Dmg_Reduction_On_Use_secn
320	repair_kit.part_aug_D_Elemental_ImmunityT
320	repair_kit.part_aug_D_Elemental_Immunity_sec6
320	repair_kit.part_aug_D_Elemental_Resist
320	repair_kit.part_aug_D_Elemental_Resist_Corrosive
320	repair_kit.part_aug_D_Elemental_Resist_Corrosive_sec
320	repair_kit.part_aug_D_Elemental_Resist_Cryo
320	repair_kit.part_aug_D_Elemental_Resist_Cryo_sec
320	repair_kit.part_aug_D_Elemental_Resist_Fire
320	repair_kit.part_aug_D_Elemental_Resist_Fire_sec
320	repair_kit.part_aug_D_Elemental_Resist_Radiation
320	repair_kit.part_aug_D_Elemental_Resist_Radiation_sec
320	repair_kit.part_aug_D_Elemental_Resist_Shock
320	repair_kit.part_aug_D_Elemental_Resist_Shock_sec4
320	repair_kit.part_aug_D_Elemental_Resist_secb
320	repair_kit.part_aug_D_ShieldChargeR
320	repair_kit.part_aug_D_ShieldCharge_secn
320	repair_kit.part_aug_d_AoE_Heal
320	repair_kit.part_aug_d_AoE_Heal_sec
320	repair_kit.part_aug_d_HealthBurst
320	repair_kit.part_aug_d_HealthBurst_sec
320	repair_kit.part_aug_d_Lifesteal
320	repair_kit.part_aug_d_Lifesteal_sec
320	repair_kit.part_aug_d_OvershieldL
320	repair_kit.part_aug_d_Overshield_sec
320	repair_kit.part_aug_d_increased_healing
320	repair_kit.part_aug_d_increased_healing_sec
320	repair_kit.part_aug_ele_immunity_corrosive
320	repair_kit.part_aug_ele_immunity_corrosive_sec
320	repair_kit.part_aug_ele_immunity_cryo
320	repair_kit.part_aug_ele_immunity_cryo_sec
320	repair_kit.part_aug_ele_immunity_fire
320	repair_kit.part_aug_ele_immunity_fire_sec
320	repair_kit.part_aug_ele_immunity_radiation
320	repair_kit.part_aug_ele_immunity_radiation_sec6
320	repair_kit.part_aug_ele_immunity_shock
320	repair_kit.part_aug_ele_immunity_shock_sec
320	repair_kit.part_aug_ele_nova_Corrosive
320	repair_kit.part_aug_ele_nova_Cryo
320	repair_kit.part_aug_ele_nova_Fire
320	repair_kit.part_aug_ele_nova_Radiation
320	repair_kit.part_aug_ele_nova_Shock
320	repair_kit.part_aug_ele_splat_corrosive
320	repair_kit.part_aug_ele_splat_cryo
320	repair_kit.part_aug_ele_splat_firev
320	repair_kit.part_aug_ele_splat_radiation
320	repair_kit.part_aug_ele_splat_shock
320	repair_kit.part_aug_o_SplashDmg_on_use
320	repair_kit.part_aug_o_SplashDmg_on_use_sec
320	repair_kit.part_aug_o_amp_next_shot
320	repair_kit.part_aug_o_amp_next_shot_sec
320	repair_kit.part_aug_o_elemental_dmg_on_use
320	repair_kit.part_aug_o_elemental_dmg_on_use_sec
320	repair_kit.part_aug_o_elemental_ground_splat
320	repair_kit.part_aug_o_elemental_ground_splat_sec
320	repair_kit.part_aug_o_fire_rate_on_use
320	repair_kit.part_aug_o_fire_rate_on_use_secn
320	repair_kit.part_aug_o_melee_boost_on_use
320	repair_kit.part_aug_o_melee_boost_on_use_sec
320	repair_kit.part_aug_o_nova_blast_on_use
320	repair_kit.part_aug_o_nova_blast_on_use_sec
320	repair_kit.part_aug_o_reload_speed_on_use
320	repair_kit.part_aug_o_reload_speed_on_use_sec
320	repair_kit.part_aug_u_AllDmg_on_use
320	repair_kit.part_aug_u_AllDmg_on_use_sec
320	repair_kit.part_aug_u_askill_cooldown_on_use
320	repair_kit.part_aug_u_askill_cooldown_on_use_secx
320	repair_kit.part_aug_u_gadget_cooldown_on_use
320	repair_kit.part_aug_u_gadget_cooldown_on_use_sec
320	repair_kit.part_aug_u_move_speed_on_use
320	repair_kit.part_aug_u_move_speed_on_use_sec
320	repair_kit.part_aug_u_rep_kit_cd_reduction
320	repair_kit.part_aug_u_rep_kit_cd_reduction_sec
320	repair_kit.part_aug_u_rep_kit_duration
320	repair_kit.part_aug_u_rep_kit_duration_sec
320	repair_kit.part_aug_u_rep_kit_duration_sec_JAK_VLA
320	repair_kit.part_element_corrosive
320	repair_kit.part_element_cryof
320	repair_kit.part_element_fire
320	repair_kit.part_element_radiation
320	repair_kit.part_element_shock
320	repair_kit.part_firmware_action_fist
320	repair_kit.part_firmware_airstrike
320	repair_kit.part_firmware_atlas_ex
320	repair_kit.part_firmware_atlas_infinum
320	repair_kit.part_firmware_baker
320	repair_kit.part_firmware_bullets_to_spare
320	repair_kit.part_firmware_daeddy_o
320	repair_kit.part_firmware_deadeye
320	repair_kit.part_firmware_gadget_ahoy
320	repair_kit.part_firmware_get_throwin
320	repair_kit.part_firmware_god_killer
320	repair_kit.part_firmware_goojfc
320	repair_kit.part_firmware_heating_up
320	repair_kit.part_firmware_high_caliber
320	repair_kit.part_firmware_jacked
320	repair_kit.part_firmware_lifeblood0
320	repair_kit.part_firmware_oscar_mike
320	repair_kit.part_firmware_reel_big_fistp
320	repair_kit.part_firmware_risky_boots
320	repair_kit.part_firmware_rubberband_man
320	repair_kit.part_firmware_skillcraft
320	repair_kit.part_firmware_trickshot
320	repair_kit.part_payload_huge
320	repair_kit.part_payload_large
320	repair_kit.part_payload_medium
320	repair_kit.part_payload_small
320	tor_repair_kit.part_augment_unique_ShinyWarPaintD
320	tor_repair_kit.part_tor
320	vla_repair_kit.part_augment_unique_AdrenalinePump
320	vla_repair_kit.part_vla
321	comp_01_common
321	comp_02_uncommon
321	comp_03_rare
321	comp_04_epic
321	comp_05_legendary
321	part_body_armor
322	comp_01_common
322	comp_02_uncommon
322	comp_03_rare
322	comp_04_epic
322	comp_05_bogo
322	comp_05_legendary
322	comp_05_onthego
322	part_body
323	comp_01_common
323	comp_02_uncommon
323	comp_03_rare
323	comp_04_epic
323	comp_05_legendary
323	part_ele_control
324	comp_turret_weapon
324	exosoldier_turret_shotgun
324	part_body
324	part_normal
324	part_turretweapon_sg_underbarrel
324	part_turretweapon_shotgun_pierce
325	comp_01_common
325	comp_02_uncommon
325	comp_03_rare
325	comp_04_epic
325	comp_05_legendary
325	comp_05_sitrep
325	part_body
326	comp_01_common
326	comp_02_uncommon
326	comp_03_rare
326	comp_04_epic
326	comp_05_legendary
326	comp_05_legendary_anchor
